WBGeneID,SYMBOL,elt2_detected_in_L1,dineen_set,bound_class,Embryo_Specific,Larval,Increasing,L3_High,Not_Changing,Not_Bound
WBGene00009530,F38B2.3,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00009560,psa-3,Direct,SET6,ClassA,0,0,1,0,0,0
WBGene00009563,F39H2.3,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00009571,F40D4.12,Direct,SET6,ClassA,0,0,1,0,0,0
WBGene00009595,cbp-3,Direct,SET3,ClassC,0,2,1,0,0,0
WBGene00009596,sre-8,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00009601,F40G12.6,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00009623,F41E7.7,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00009626,F42A8.1,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00009636,F42F12.4,Indirect,SET6,NA,0,0,1,0,0,0
WBGene00009638,nspc-14,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00009686,ent-7,Indirect,SET6,NA,0,0,0,1,0,0
WBGene00009700,lurp-1,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00009701,egg-3,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00009723,F45D3.3,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00009731,exo-1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00009773,lipl-2,Direct,SET6,ClassA,0,1,1,0,0,0
WBGene00009777,F46C3.2,Direct,SET4,ClassB,0,0,1,0,0,0
WBGene00009785,F46C5.10,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00009798,F46G10.4,Direct,SET3,ClassC,0,0,1,0,0,0
WBGene00009805,F47B8.4,Indirect,SET3,NA,0,0,1,0,0,0
WBGene00009807,pepm-1,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00009835,F47H4.2,Direct,SET4,ClassB,0,0,0,1,0,0
WBGene00009836,fbxa-185,Direct,SET6,ClassA,0,1,2,0,0,0
WBGene00009843,F48C5.2,Indirect,SET6,NA,0,0,0,1,0,0
WBGene00009844,cwp-5,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00009854,clec-31,Direct,SET6,ClassA,0,1,1,0,0,0
WBGene00009856,clec-24,Indirect,SET3,NA,0,0,0,0,0,1
WBGene00009857,clec-28,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00009859,clec-33,Indirect,SET6,NA,0,0,1,0,0,0
WBGene00009865,F49B2.6,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00009877,F49C12.7,Direct,SET6,ClassA,0,0,1,0,0,0
WBGene00009883,F49C12.14,Indirect,SET6,NA,0,0,1,0,0,0
WBGene00009885,F49E2.1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00009886,F49E2.2,Direct,SET2,ClassC,0,1,1,0,0,0
WBGene00009887,glb-17,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00009895,scl-2,Direct,SET6,ClassA,0,1,1,0,0,0
WBGene00009897,skpo-1,Direct,SET3,ClassC,0,0,1,0,0,0
WBGene00009898,dod-23,Indirect,SET3,NA,0,0,0,0,0,1
WBGene00009902,drd-1,Direct,SET3,ClassC,0,1,1,0,0,0
WBGene00009903,F49E12.10,Indirect,SET4,NA,0,0,2,0,0,0
WBGene00009905,clec-240,Indirect,SET3,NA,0,0,0,0,0,1
WBGene00009908,F49H6.5,Direct,SET6,ClassA,0,0,1,0,0,0
WBGene00009914,F49H6.13,Direct,SET3,ClassC,0,1,0,0,0,0
WBGene00009918,gcsh-2,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00009937,lsl-1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00009943,F52G2.3,Indirect,SET3,NA,0,0,0,0,0,1
WBGene00009946,ogr-2,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00009956,F53B2.5,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00009957,F53B2.8,Direct,SET2,ClassD,0,0,1,0,0,0
WBGene00009971,F53C11.1,Indirect,SET2,NA,0,1,0,0,0,0
WBGene00009984,F53F1.6,Indirect,SET2,NA,0,1,0,0,0,0
WBGene00009985,F53F4.1,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00010006,F53H2.3,Direct,SET1,ClassD,0,1,6,4,0,0
WBGene00010019,F54B8.4,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010031,F54B11.8,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010034,F54B11.11,Indirect,SET6,NA,0,0,1,0,1,0
WBGene00010036,cpar-1,Indirect,SET2,NA,0,0,1,0,0,0
WBGene00010041,F54C9.3,Direct,SET3,ClassC,0,0,1,0,0,0
WBGene00010047,F54D1.6,Direct,SET2,ClassC,0,2,2,0,0,0
WBGene00010048,F54D5.2,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010049,F54D5.3,Direct,SET4,ClassB,0,0,1,0,0,0
WBGene00010050,F54D5.4,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00010053,F54D5.9,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010057,F54D5.15,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00010061,F54E12.2,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010062,lipl-1,Indirect,SET4,NA,0,1,0,0,0,0
WBGene00010070,nep-17,Direct,SET4,ClassB,0,2,3,0,0,0
WBGene00010072,F54F12.1,Direct,SET6,ClassA,0,0,1,2,0,0
WBGene00010077,F55A11.4,Indirect,SET2,NA,0,1,1,0,0,0
WBGene00010081,F55A11.8,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010086,F55B11.4,Direct,SET3,ClassB,0,0,1,0,0,0
WBGene00010088,F55B12.2,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00010113,F55D12.5,Indirect,SET2,NA,0,0,1,0,0,0
WBGene00010116,cest-13,Direct,SET6,ClassA,0,0,1,0,0,0
WBGene00010117,nkb-3,Direct,SET2,ClassC,0,0,4,1,0,0
WBGene00010123,F55G11.2,Direct,SET6,ClassA,0,1,0,0,0,0
WBGene00010124,F55G11.4,Direct,SET6,ClassA,0,0,2,0,0,0
WBGene00010125,dod-22,Direct,SET6,ClassA,0,1,0,0,0,0
WBGene00010127,F55G11.7,Indirect,SET6,NA,0,0,1,0,0,0
WBGene00010128,F55G11.8,Direct,SET6,ClassA,0,0,1,0,0,0
WBGene00010133,F55H12.2,Direct,SET6,ClassA,0,0,2,0,0,0
WBGene00010134,F55H12.3,Direct,SET3,ClassB,0,0,1,0,0,0
WBGene00010146,glb-19,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00010148,F56D5.3,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010150,F56D5.6,Direct,SET6,ClassA,0,0,1,0,0,0
WBGene00010193,btb-20,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010194,btb-19,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010195,pot-2,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010204,F57F5.1,Direct,SET4,ClassB,0,0,1,0,0,0
WBGene00010214,slc-9B.2,Direct,SET3,ClassB,0,0,2,0,0,0
WBGene00010215,nhr-193,Direct,SET4,ClassB,0,0,1,0,0,0
WBGene00010227,F58A4.2,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00010238,F58B4.5,Direct,SET6,ClassA,0,2,0,0,0,0
WBGene00010244,F58D5.5,Direct,SET5,ClassA,0,0,1,2,0,0
WBGene00010256,hrg-3,Indirect,SET4,NA,0,0,0,0,0,1
WBGene00010263,wago-4,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010266,dct-18,Direct,SET2,ClassC,0,0,2,1,0,0
WBGene00010274,F58G6.3,Direct,SET6,ClassA,0,0,2,0,0,0
WBGene00010277,F58G6.7,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00010281,F58G11.3,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010289,F58H1.6,Direct,SET2,ClassC,0,0,1,0,0,0
WBGene00010293,fbxa-108,Direct,SET2,ClassC,0,1,1,0,0,0
WBGene00010306,golg-4,Indirect,SET5,NA,0,0,0,0,0,1
WBGene00010309,rpn-6.2,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010319,F59B10.3,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010327,F59C6.8,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00010328,F59C6.11,Direct,SET2,ClassC,0,1,0,0,0,0
WBGene00010334,del-5,Direct,SET3,ClassB,0,1,1,0,0,0
WBGene00010336,acox-1.6,Indirect,SET6,NA,0,0,0,1,0,0
WBGene00010340,slcf-1,Direct,SET3,ClassC,0,1,1,0,0,0
WBGene00010341,glo-3,Direct,SET2,ClassC,0,0,2,0,0,0
WBGene00010342,F59F5.3,Direct,SET6,ClassA,0,0,1,0,0,0
WBGene00010343,F59F5.4,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00010351,cbd-1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010353,memi-3,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010357,H03A11.2,Direct,SET2,ClassC,0,1,1,1,0,0
WBGene00010362,enu-3.1,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00010363,H04D03.2,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010367,H05L14.2,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010370,ctg-1,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00010382,H12D21.6,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010383,mpst-3,Direct,SET3,ClassB,0,0,1,0,0,0
WBGene00010387,H12D21.11,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00010403,otpl-8,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00010409,H21P03.2,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010418,H27A22.1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010426,H37A05.2,Direct,SET3,ClassC,0,0,3,0,0,0
WBGene00010427,hpo-11,Indirect,SET2,NA,0,0,1,0,0,0
WBGene00010446,K01A6.4,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00010456,K01C8.1,Direct,SET6,ClassA,0,0,1,0,0,0
WBGene00010470,cdr-4,Indirect,SET2,NA,0,0,1,0,0,0
WBGene00010483,K01G12.3,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00010491,K02B7.3,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010516,K02E11.7,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00010524,K03B8.6,Indirect,SET4,NA,0,0,0,0,0,1
WBGene00010540,K03H1.5,Indirect,SET2,NA,0,1,2,0,0,0
WBGene00010545,cbp-2,Indirect,SET3,NA,0,0,2,0,0,0
WBGene00010549,noca-1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010565,vacl-14,Indirect,SET3,NA,0,0,0,0,0,1
WBGene00010566,K04G2.7,Indirect,SET6,NA,0,1,0,0,0,0
WBGene00010581,K05C4.4,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010589,cyp-33D1,Direct,SET2,ClassC,0,0,1,0,1,0
WBGene00010595,haao-1,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00010605,K06G5.1,Direct,SET3,ClassC,0,1,2,0,0,0
WBGene00010607,K06G5.3,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010608,K07A1.1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010621,egg-6,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010628,ceeh-2,Indirect,SET6,NA,0,0,1,0,0,0
WBGene00010641,crml-1,Direct,SET2,ClassC,0,1,1,0,0,0
WBGene00010644,K07G5.5,Indirect,SET3,NA,0,0,1,1,0,0
WBGene00010647,K08C7.4,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010655,K08D8.1,Indirect,SET6,NA,0,0,1,0,0,0
WBGene00010657,K08D8.3,Direct,SET3,ClassB,0,0,2,0,0,0
WBGene00010658,K08D8.4,Direct,SET1,ClassD,0,0,1,0,0,0
WBGene00010659,K08D8.5,Direct,SET4,ClassA,0,1,0,0,0,0
WBGene00010660,K08D8.6,Direct,SET2,ClassC,0,2,1,0,0,0
WBGene00010663,toca-2,Indirect,SET2,NA,0,0,0,0,1,0
WBGene00010664,dbn-1,Direct,SET2,ClassD,0,2,0,0,0,0
WBGene00010667,K08E4.3,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010678,K08F4.3,Indirect,SET2,NA,0,0,0,1,0,0
WBGene00010684,K08F9.1,Direct,SET6,ClassA,0,0,1,0,0,0
WBGene00010686,K08F9.3,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00010701,ent-2,Indirect,SET2,NA,0,0,0,1,0,0
WBGene00010705,cyp-14A1,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00010706,cyp-14A2,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00010727,K09G1.1,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00010734,parn-1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010745,dod-17,Direct,SET6,ClassA,0,0,1,0,0,0
WBGene00010746,K10D11.2,Direct,SET6,ClassA,0,1,0,0,0,0
WBGene00010747,K10D11.3,Direct,SET3,ClassC,0,2,1,0,0,0
WBGene00010749,K10D11.5,Direct,SET6,ClassA,0,1,0,0,0,0
WBGene00010750,K10D11.6,Direct,SET3,ClassB,0,1,0,0,0,0
WBGene00010752,K10G4.3,Indirect,SET2,NA,0,0,3,1,0,0
WBGene00010754,K10G4.5,Indirect,SET3,NA,0,0,0,0,0,1
WBGene00010758,vnut-1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010759,cysl-2,Direct,SET1,ClassD,0,1,1,0,0,0
WBGene00010769,asah-1,Direct,SET6,ClassA,0,1,1,1,0,0
WBGene00010774,K11E4.2,Direct,SET3,ClassB,0,0,1,0,0,0
WBGene00010779,K11H3.2,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010781,K11H3.4,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010784,twk-48,Direct,SET6,ClassA,0,0,0,2,0,0
WBGene00010787,K12D12.5,Direct,SET2,ClassD,0,1,0,0,0,0
WBGene00010822,M01G12.9,Direct,SET3,ClassB,0,1,1,0,0,0
WBGene00010828,M02B1.3,Direct,SET2,ClassC,0,0,2,0,0,0
WBGene00010829,M02B1.4,Indirect,SET5,NA,0,0,0,0,0,1
WBGene00010830,M02G9.1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00010849,M04B2.7,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00010850,M04C3.1,Indirect,SET4,NA,0,0,3,0,0,0
WBGene00010855,M04C7.4,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00010863,M04D8.5,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00010870,let-522,Direct,SET2,ClassC,0,0,0,1,0,0
WBGene00010897,lact-3,Direct,SET2,ClassC,0,0,3,0,0,0
WBGene00010899,M28.8,Direct,SET1,ClassD,0,1,1,0,0,0
WBGene00010901,M28.10,Indirect,SET3,NA,0,0,1,0,0,0
WBGene00010907,M88.4,Indirect,SET2,NA,0,0,1,0,0,0
WBGene00010925,M153.2,Direct,SET4,ClassB,0,0,0,1,0,0
WBGene00010941,gss-1,Indirect,SET3,NA,0,0,0,1,0,0
WBGene00010948,M195.2,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00010957,ND6,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00010958,ND4L,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00010959,ND1,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00010960,ATP6,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00010961,ND2,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00010962,COX3,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00010963,ND4,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00010966,ND3,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00010967,ND5,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00010977,R02D5.3,Direct,SET3,ClassC,0,0,1,0,0,0
WBGene00010994,lgc-25,Direct,SET2,ClassD,0,0,1,0,0,0
WBGene00010998,R03G8.3,Indirect,SET2,NA,0,0,1,0,0,0
WBGene00011002,nhr-205,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00011004,R04B5.6,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00011006,ugt-47,Direct,SET6,ClassA,0,1,1,0,0,0
WBGene00011009,cyp-14A4,Indirect,SET2,NA,0,0,1,0,0,0
WBGene00011010,R04D3.2,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011018,R05A10.1,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00011019,R05A10.2,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00011021,R05A10.4,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00011052,arrd-11,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00011061,wago-1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011062,R06C7.2,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011066,ztf-15,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011074,R07A4.3,Indirect,SET6,NA,1,0,2,0,0,0
WBGene00011076,scav-5,Direct,SET6,ClassA,0,2,0,0,0,0
WBGene00011077,R07B1.5,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00011081,R07B1.9,Indirect,SET2,NA,0,1,0,0,0,0
WBGene00011083,glo-1,Direct,SET3,ClassB,0,0,1,0,0,0
WBGene00011087,R07B7.2,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00011089,kmo-1,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00011094,R07B7.10,Direct,SET6,ClassA,0,0,0,1,0,0
WBGene00011100,nhr-209,Indirect,SET4,NA,0,0,1,0,0,0
WBGene00011102,R07E3.1,Direct,SET6,ClassA,0,2,1,0,0,0
WBGene00011112,R07E5.4,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011121,R07E5.17,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00011130,zip-6,Indirect,SET3,NA,0,0,4,0,0,0
WBGene00011140,R08B4.4,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00011155,rbm-3.1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011166,chil-22,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00011167,chil-23,Direct,SET6,ClassA,0,0,1,0,0,0
WBGene00011180,R09H10.2,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011181,R09H10.3,Direct,SET6,ClassA,0,0,0,1,0,0
WBGene00011182,R09H10.5,Direct,SET6,ClassB,0,1,2,0,0,0
WBGene00011188,R10D12.7,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00011197,srw-145,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00011207,R10E8.1,Direct,SET3,ClassB,0,2,4,0,0,0
WBGene00011209,R10E8.3,Indirect,SET6,NA,0,1,2,1,0,0
WBGene00011212,R10E8.6,Direct,SET6,ClassA,0,1,0,0,0,0
WBGene00011213,R10E8.8,Indirect,SET6,NA,0,0,1,1,0,0
WBGene00011217,R10E11.5,Direct,SET6,ClassA,0,1,0,0,0,0
WBGene00011222,R10H10.3,Direct,SET6,ClassA,0,0,0,1,0,0
WBGene00011227,nlp-67,Indirect,SET1,NA,0,0,0,0,1,0
WBGene00011236,R11A8.1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011238,ugt-59,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00011252,R11H6.4,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011258,best-15,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011262,pho-8,Direct,SET6,ClassA,0,1,0,0,0,0
WBGene00011268,pde-12,Direct,SET1,ClassD,0,1,0,0,0,0
WBGene00011275,psf-1,Indirect,SET2,NA,0,0,0,1,0,0
WBGene00011284,ttr-27,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011285,ttr-28,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00011286,ttr-29,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011287,glb-24,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00011291,R102.4,Indirect,SET6,NA,0,0,1,0,0,0
WBGene00011292,allo-1,Direct,SET2,ClassD,0,0,1,0,0,0
WBGene00011302,R166.2,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011310,T01B4.3,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011317,T01C1.4,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00011321,fil-1,Direct,SET6,ClassA,0,0,2,0,0,0
WBGene00011324,hrde-2,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011328,T01D3.3,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00011330,T01D3.6,Direct,SET6,ClassB,0,1,0,0,0,0
WBGene00011340,ugt-30,Indirect,SET6,NA,0,1,0,0,0,0
WBGene00011350,perm-1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011361,lyst-1,Indirect,SET3,NA,0,0,0,0,1,0
WBGene00011363,ocam-1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011364,cest-1.2,Direct,SET3,ClassB,0,0,1,0,0,0
WBGene00011374,T02D1.8,Direct,SET6,ClassA,0,1,1,0,0,0
WBGene00011376,gla-3,Indirect,SET2,NA,0,0,2,0,0,0
WBGene00011380,T02E1.8,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00011381,npr-25,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00011385,T02G6.2,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011397,T03E6.8,Indirect,SET6,NA,0,0,1,0,0,0
WBGene00011399,T03F6.3,Direct,SET2,ClassC,0,0,1,0,0,0
WBGene00011423,ipla-7,Direct,SET2,ClassC,0,0,4,0,0,0
WBGene00011427,T04C12.1,Direct,SET2,ClassC,0,0,0,0,1,0
WBGene00011430,T04C12.8,Direct,SET6,ClassA,0,1,0,0,0,0
WBGene00011436,T04F3.1,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00011437,smoc-1,Direct,SET6,ClassA,0,0,1,0,0,0
WBGene00011439,T04F3.4,Indirect,SET4,NA,0,0,1,0,0,0
WBGene00011450,ttr-22,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00011464,T05B9.1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011480,enpl-1,Direct,SET2,ClassC,0,1,0,1,0,0
WBGene00011487,T05E12.6,Direct,SET6,ClassA,0,0,2,0,0,0
WBGene00011489,T05F1.2,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011494,T05F1.9,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011495,T05F1.11,Direct,SET6,ClassA,0,0,1,1,0,0
WBGene00011498,T05G5.1,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00011513,fbxa-197,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011521,T06C12.14,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011522,srap-1,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00011524,plpr-1,Direct,SET2,ClassD,0,0,1,0,0,0
WBGene00011533,T06E4.5,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00011539,fbxa-135,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011560,T07C4.3,Indirect,SET2,NA,0,0,1,0,0,0
WBGene00011571,ttr-46,Direct,SET1,ClassD,0,0,1,0,0,0
WBGene00011578,npr-20,Direct,SET6,ClassA,0,1,2,0,0,0
WBGene00011597,zim-1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011600,zim-2,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011601,zim-3,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011638,ostb-1,Direct,SET2,ClassC,0,0,2,0,0,0
WBGene00011643,slc-17.9,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011668,clec-47,Indirect,SET6,NA,0,0,1,0,0,0
WBGene00011670,fbxa-84,Indirect,SET6,NA,0,1,1,0,0,0
WBGene00011672,cyp-13A5,Direct,SET2,ClassD,0,1,0,0,0,0
WBGene00011683,phat-6,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011698,cyp-34A1,Indirect,SET6,NA,0,0,0,0,1,0
WBGene00011713,T11F9.12,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011724,scl-18,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011725,lips-5,Direct,SET2,ClassC,0,0,4,0,0,0
WBGene00011726,lpr-2,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011733,T12D8.5,Direct,SET6,ClassA,0,1,0,0,0,0
WBGene00011736,T12D8.9,Indirect,SET2,NA,0,0,1,0,0,0
WBGene00011737,sqst-1,Direct,SET2,ClassC,0,1,1,0,0,0
WBGene00011739,T12G3.4,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011745,sre-4,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00011756,ctg-2,Direct,SET2,ClassD,0,1,0,2,0,0
WBGene00011798,T16G1.4,Indirect,SET6,NA,0,0,0,0,0,1
WBGene00011801,T16G1.7,Direct,SET6,ClassA,0,0,2,0,0,0
WBGene00011802,T16G1.9,Indirect,SET3,NA,0,0,1,0,0,0
WBGene00011803,T16G12.1,Direct,SET6,ClassA,0,0,1,1,0,0
WBGene00011804,T16G12.3,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011805,T16G12.4,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011809,T16G12.8,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00011821,cdf-2,Direct,SET6,ClassB,0,1,1,0,0,0
WBGene00011831,T19B10.2,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011835,pgap-1,Direct,SET3,ClassC,0,0,1,1,0,0
WBGene00011841,scl-25,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011844,T19C9.8,Direct,SET2,ClassC,0,2,0,0,0,0
WBGene00011846,chil-25,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011847,chil-26,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011852,clec-26,Direct,SET4,ClassB,0,1,0,0,0,0
WBGene00011853,clec-40,Direct,SET3,ClassC,0,1,0,0,0,0
WBGene00011856,T20D3.2,Indirect,SET3,NA,0,0,1,0,0,0
WBGene00011870,T20G5.8,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011880,T21B6.3,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00011886,T21B10.4,Indirect,SET1,NA,0,0,0,0,0,1
WBGene00011893,T21C9.6,Direct,SET6,ClassA,0,1,2,0,0,0
WBGene00011894,ttr-23,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011898,T21C9.13,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011908,pash-1,Indirect,SET2,NA,0,0,0,1,0,0
WBGene00011925,T22C8.4,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011932,sptl-3,Direct,SET2,ClassC,0,0,2,0,0,0
WBGene00011935,scrm-1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011936,pgrn-1,Direct,SET6,ClassA,0,2,0,0,0,0
WBGene00011945,alg-5,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011956,T23F11.4,Indirect,SET6,NA,0,0,0,1,0,0
WBGene00011959,nyn-1,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011960,oac-48,Indirect,SET2,NA,0,0,0,0,0,1
WBGene00011978,T24B8.4,Indirect,SET2,NA,0,0,0,1,1,0
